DIM_PROF_MONT;TYPE_PROF_LME;PCRT_PROF_LME;NUTR;MOD_DBT_AILE_SUP;MOD_DBT_AME_SUP;FIABILITE;Histar;MOD_DBT_AILE_SUP_HISTAR;MOD_DBT_AME_SUP_HISTAR;RESP_MODIF;DTE_MODIF;FL_MODIF
36120;WF;160;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;160;630;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;170;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;182;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;194;590;-10;-10;2;355;-10;-10;simQST;08/11/2023 10:16:11;A
36120;WF;194;630;10;15;1;460;10;15;simQST;08/11/2023 10:16:11;A
36120;WF;210;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;232;590;10;10;2;355;10;10;simQST;08/11/2023 10:16:11;A
36120;WF;256;590;10;10;2;355;-10;-10;simQST;08/11/2023 10:16:11;A
36120;WF;256;591;-10;-10;2;355;-10;-10;simQST;08/11/2023 10:16:11;A
36120;WF;160;831;-5;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;150;550;-40;-20;2;355;-20;0;simQST;08/11/2023 10:16:11;A
36120;WF;150;520;-15;-20;1;360;-15;-20;simQST;08/11/2023 10:16:11;A
36120;WF;232;530;0;0;1;360;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;318;591;10;10;1;355;10;10;simQST;08/11/2023 10:16:11;A
36120;WF;387;591;10;5;1;355;10;5;simQST;08/11/2023 10:16:11;A
36120;WF;210;630;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;231;510;-10;0;1;355;-10;0;simQST;08/11/2023 10:16:11;A
36162;WF;231;740;-10;-5;1;460;-10;-5;simQST;08/11/2023 10:16:11;A
36162;WF;247;430;-20;-20;1;275;-20;-20;simQST;08/11/2023 10:16:11;A
36162;WF;247;630;0;-10;1;460;0;-10;simQST;08/11/2023 10:16:11;A
36162;WF;262;430;0;0;1;275;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;262;630;5;5;1;460;5;5;simQST;08/11/2023 10:16:11;A
36162;WF;262;831;-20;-20;2;355;-20;0;simQST;08/11/2023 10:16:11;A
36162;WF;282;430;0;0;1;275;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;282;600;-10;0;1;355;-10;0;simQST;08/11/2023 10:16:11;A
36162;WF;282;630;-10;-10;1;460;-10;-10;simQST;08/11/2023 10:16:11;A
36162;WF;302;740;0;5;1;460;-15;0;simQST;08/11/2023 10:16:11;A
36162;WF;330;591;-15;-10;2;355;-15;-15;simQST;08/11/2023 10:16:11;A
36162;WF;330;700;-15;-15;2;460;-15;-15;simQST;08/11/2023 10:16:11;A
36162;WF;361;700;-40;-40;1;460;-40;-40;simQST;08/11/2023 10:16:11;A
36162;WF;395;591;-20;-20;1;355;-20;-10;simQST;08/11/2023 10:16:11;A
36162;WF;395;600;-20;-10;2;355;-20;-10;simQST;08/11/2023 10:16:11;A
36162;WF;395;700;0;30;1;460;0;30;simQST;08/11/2023 10:16:11;A
36162;WF;441;700;0;30;2;460;0;30;simQST;08/11/2023 10:16:11;A
36162;WF;441;740;0;30;1;460;0;30;simQST;08/11/2023 10:16:11;A
36162;WF;487;510;0;30;1;355;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;487;591;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;529;711;10;20;1;460;20;40;simQST;08/11/2023 10:16:11;A
36162;WF;529;721;15;40;1;460;15;30;simQST;08/11/2023 10:16:11;A
36162;WF;652;721;20;40;1;460;20;35;simQST;08/11/2023 10:16:11;A
36162;WF;652;751;15;40;1;460;15;40;simQST;08/11/2023 10:16:11;A
36162;WF;802;721;0;30;1;460;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;802;741;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;853;610;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;853;721;0;0;1;460;20;40;simQST;08/11/2023 10:16:11;A
36162;WF;853;751;0;20;2;460;0;20;simQST;08/11/2023 10:16:11;A
36162;WF;925;611;0;0;2;355;20;40;simQST;08/11/2023 10:16:11;A
36162;WF;925;741;20;35;1;460;20;40;simQST;08/11/2023 10:16:11;A
36162;WF;395;740;0;30;1;460;0;30;simQST;08/11/2023 10:16:11;A
36162;WF;802;621;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
36162;WF;853;621;15;20;1;355;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;231;690;0;5;1;460;-10;-5;simQST;08/11/2023 10:16:11;A
36162;WF;247;403;-10;0;1;355;-20;-20;simQST;08/11/2023 10:16:11;A
36162;WF;262;510;-20;0;1;355;-20;0;simQST;08/11/2023 10:16:11;A
36162;WF;262;690;-15;-15;1;460;-15;-15;simQST;08/11/2023 10:16:11;A
36162;WF;262;740;0;0;1;460;5;30;simQST;08/11/2023 10:16:11;A
36162;WF;282;690;0;0;1;460;-10;-10;simQST;08/11/2023 10:16:11;A
36162;WF;330;430;0;0;1;275;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;330;590;0;5;1;355;-15;-10;simQST;08/11/2023 10:16:11;A
36162;WF;361;590;0;10;1;355;-20;-20;simQST;08/11/2023 10:16:11;A
36162;WF;441;430;0;0;1;275;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;529;440;-20;-5;1;275;-20;-5;simQST;08/11/2023 10:16:11;A
36162;WF;652;440;-15;0;1;275;-15;0;simQST;08/11/2023 10:16:11;A
36162;WF;652;740;0;0;1;460;20;35;simQST;08/11/2023 10:16:11;A
36162;WF;853;731;0;10;1;500;0;10;simQST;08/11/2023 10:16:11;A
36162;WF;925;483;0;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
36162;WF;231;430;-10;0;2;275;-10;0;simQST;08/11/2023 10:16:11;A
36162;WF;231;570;-10;0;2;355;-20;-10;simQST;08/11/2023 10:16:11;A
36162;WF;231;590;-20;-10;2;355;-10;0;simQST;08/11/2023 10:16:11;A
36162;WF;231;630;-10;-5;2;460;-10;-5;simQST;08/11/2023 10:16:11;A
36162;WF;231;831;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
36162;WF;247;570;-10;0;2;355;-20;-20;simQST;08/11/2023 10:16:11;A
36162;WF;247;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;262;570;-20;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
36162;WF;262;590;-20;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
36162;WF;282;570;-20;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
36162;WF;282;590;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
36162;WF;302;600;-20;-10;2;355;-20;-10;simQST;08/11/2023 10:16:11;A
36162;WF;302;700;-15;0;2;460;-15;0;simQST;08/11/2023 10:16:11;A
36162;WF;330;600;-15;-15;2;355;-15;-15;simQST;08/11/2023 10:16:11;A
36162;WF;330;740;10;5;2;460;10;5;simQST;08/11/2023 10:16:11;A
36162;WF;361;600;-30;-20;2;355;-20;-20;simQST;08/11/2023 10:16:11;A
36162;WF;441;510;0;20;2;355;0;30;simQST;08/11/2023 10:16:11;A
36162;WF;441;600;0;30;2;355;0;30;simQST;08/11/2023 10:16:11;A
36162;WF;487;600;15;40;1;355;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;487;700;0;30;2;460;0;30;simQST;08/11/2023 10:16:11;A
36162;WF;529;610;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
36162;WF;529;611;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
36162;WF;529;751;15;30;1;460;15;30;simQST;08/11/2023 10:16:11;A
36162;WF;652;610;0;30;2;355;0;30;simQST;08/11/2023 10:16:11;A
36162;WF;652;611;0;30;1;355;0;30;simQST;08/11/2023 10:16:11;A
36162;WF;652;711;20;35;2;460;20;35;simQST;08/11/2023 10:16:11;A
36162;WF;652;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
36162;WF;723;610;0;10;2;355;0;10;simQST;08/11/2023 10:16:11;A
36162;WF;723;611;0;0;2;355;0;10;simQST;08/11/2023 10:16:11;A
36162;WF;723;711;10;30;2;460;10;30;simQST;08/11/2023 10:16:11;A
36162;WF;723;721;10;20;2;460;10;30;simQST;08/11/2023 10:16:11;A
36162;WF;723;751;15;40;2;460;15;40;simQST;08/11/2023 10:16:11;A
36162;WF;802;610;0;5;2;355;20;40;simQST;08/11/2023 10:16:11;A
36162;WF;802;611;0;10;2;355;20;40;simQST;08/11/2023 10:16:11;A
36162;WF;802;710;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;802;711;0;5;2;460;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;802;751;-10;0;1;460;-10;0;simQST;08/11/2023 10:16:11;A
36162;WF;853;611;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;853;711;0;0;2;460;20;40;simQST;08/11/2023 10:16:11;A
36162;WF;925;610;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
36162;WF;925;711;20;30;2;460;20;40;simQST;08/11/2023 10:16:11;A
36162;WF;925;721;20;35;2;460;20;40;simQST;08/11/2023 10:16:11;A
36162;WF;925;751;0;40;2;460;0;40;simQST;08/11/2023 10:16:11;A
36162;WF;302;591;-20;-10;2;355;-20;-10;simQST;08/11/2023 10:16:11;A
36162;WF;361;591;-20;-20;2;355;-20;-20;simQST;08/11/2023 10:16:11;A
36162;WF;302;590;0;0;2;355;-20;-10;simQST;08/11/2023 10:16:11;A
36162;WF;361;430;0;0;2;275;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;361;740;0;25;2;460;0;30;simQST;08/11/2023 10:16:11;A
36162;WF;395;701;0;10;1;500;0;10;simQST;08/11/2023 10:16:11;A
36162;WF;487;590;10;10;2;355;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;487;740;0;30;2;460;0;30;simQST;08/11/2023 10:16:11;A
36162;WF;529;731;20;30;1;500;20;30;simQST;08/11/2023 10:16:11;A
36162;WF;723;731;15;15;2;500;15;15;simQST;08/11/2023 10:16:11;A
36162;WF;802;731;0;10;2;500;0;10;simQST;08/11/2023 10:16:11;A
36162;WF;441;591;-10;-20;2;355;0;30;simQST;08/11/2023 10:16:11;A
36162;WF;361;701;5;5;2;500;5;5;simQST;08/11/2023 10:16:11;A
36162;WF;487;701;25;40;2;500;25;40;simQST;08/11/2023 10:16:11;A
36162;WF;925;731;0;0;2;500;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;231;530;0;0;1;360;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;262;530;-5;0;2;360;-5;0;simQST;08/11/2023 10:16:11;A
36162;WF;282;510;-10;0;1;355;-10;0;simQST;08/11/2023 10:16:11;A
36162;WF;282;831;-35;-10;1;355;-10;0;simQST;08/11/2023 10:16:11;A
36162;WF;361;510;-20;-20;1;355;-20;-20;simQST;08/11/2023 10:16:11;A
36162;WF;441;701;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;529;710;15;35;1;460;15;30;simQST;08/11/2023 10:16:11;A
36162;WF;652;621;0;30;1;355;0;30;simQST;08/11/2023 10:16:11;A
36162;WF;652;710;20;40;1;460;15;40;simQST;08/11/2023 10:16:11;A
36162;WF;802;651;20;40;1;355;20;40;simQST;08/11/2023 10:16:11;A
36162;WF;853;651;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;247;831;-30;-20;1;355;0;0;simQST;08/11/2023 10:16:11;A
36162;WF;302;701;-15;-10;1;500;-15;-10;simQST;08/11/2023 10:16:11;A
